country_name,country_code,latitude,longitude,year,water_stress_index,water_stress_category
Chile,CHL,-30,-71,2013,50227.84714,No Stress
China,CHN,35,105,1962,4225.182871,No Stress
China,CHN,35,105,1967,3728.049831,No Stress
China,CHN,35,105,1972,3263.227498,No Stress
China,CHN,35,105,1977,2981.594247,No Stress
China,CHN,35,105,1982,2788.931521,No Stress
China,CHN,35,105,1987,2594.934665,No Stress
China,CHN,35,105,1992,2414.654455,No Stress
China,CHN,35,105,1997,2286.852428,No Stress
China,CHN,35,105,2002,2196.969697,No Stress
China,CHN,35,105,2007,2134.480626,No Stress
China,CHN,35,105,2012,2082.631534,No Stress
China,CHN,35,105,2013,2072.374722,No Stress
Colombia,COL,4,-72,1962,124335.4427,No Stress
Colombia,COL,4,-72,1967,107372.5162,No Stress
Colombia,COL,4,-72,1972,94267.66455,No Stress
Colombia,COL,4,-72,1977,84027.4617,No Stress
Colombia,COL,4,-72,1982,74964.0806,No Stress
Colombia,COL,4,-72,1987,67341.61544,No Stress
Colombia,COL,4,-72,1992,65591.4466,No Stress
Colombia,COL,4,-72,1997,59892.31309,No Stress
Colombia,COL,4,-72,2002,55075.29253,No Stress
Colombia,COL,4,-72,2007,51013.0816,No Stress
Colombia,COL,4,-72,2012,47584.68224,No Stress
Colombia,COL,4,-72,2013,46977.11087,No Stress
Comoros,COM,-12.1667,44.25,1962,6089.114186,No Stress
Comoros,COM,-12.1667,44.25,1967,5528.578142,No Stress
Comoros,COM,-12.1667,44.25,1972,4963.415492,No Stress
Comoros,COM,-12.1667,44.25,1977,4281.921726,No Stress
Comoros,COM,-12.1667,44.25,1982,3592.835885,No Stress
Comoros,COM,-12.1667,44.25,1987,3135.033741,No Stress
Comoros,COM,-12.1667,44.25,1992,2769.533287,No Stress
Comoros,COM,-12.1667,44.25,1997,2450.845235,No Stress
Comoros,COM,-12.1667,44.25,2002,2158.164697,No Stress
Comoros,COM,-12.1667,44.25,2007,1896.525565,No Stress
Comoros,COM,-12.1667,44.25,2012,1672.466875,Stress
Comoros,COM,-12.1667,44.25,2013,1632.83745,Stress
"Congo, the Democratic Republic of the",COD,0,25,1962,56105.36388,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1967,48971.09285,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1972,42610.67662,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1977,37131.7597,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1982,32411.67144,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1987,28354.52545,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1992,23853.05248,No Stress
"Congo, the Democratic Republic of the",COD,0,25,1997,20418.16539,No Stress
"Congo, the Democratic Republic of the",COD,0,25,2002,18175.59075,No Stress
"Congo, the Democratic Republic of the",COD,0,25,2007,15737.58328,No Stress
"Congo, the Democratic Republic of the",COD,0,25,2012,13697.56831,No Stress
"Congo, the Democratic Republic of the",COD,0,25,2013,13330.63225,No Stress
Congo,COG,-1,15,1962,207945.1924,No Stress
Congo,COG,-1,15,1967,181344.8436,No Stress
Congo,COG,-1,15,1972,156497.1704,No Stress
Congo,COG,-1,15,1977,134764.3445,No Stress
Congo,COG,-1,15,1982,116510.2962,No Stress
Congo,COG,-1,15,1987,100999.7611,No Stress
Congo,COG,-1,15,1992,88382.16448,No Stress
Congo,COG,-1,15,1997,77127.97651,No Stress
Congo,COG,-1,15,2002,67606.27203,No Stress
Congo,COG,-1,15,2007,59060.49124,No Stress
Congo,COG,-1,15,2012,51186.85485,No Stress
Congo,COG,-1,15,2013,49914.20153,No Stress
Costa Rica,CRI,10,-84,1962,78541.64105,No Stress
Costa Rica,CRI,10,-84,1967,66855.37647,No Stress
Costa Rica,CRI,10,-84,1972,58810.84882,No Stress
Costa Rica,CRI,10,-84,1977,51987.769,No Stress
Costa Rica,CRI,10,-84,1982,45261.35007,No Stress
Costa Rica,CRI,10,-84,1987,39464.33832,No Stress
Costa Rica,CRI,10,-84,1992,34945.91733,No Stress
Costa Rica,CRI,10,-84,1997,30891.02848,No Stress
Costa Rica,CRI,10,-84,2002,27602.4466,No Stress
Costa Rica,CRI,10,-84,2007,25318.00989,No Stress
Costa Rica,CRI,10,-84,2012,23515.72588,No Stress
Costa Rica,CRI,10,-84,2013,23192.97003,No Stress
Cote d'Ivoire,CIV,8,-5,1962,20542.69172,No Stress
Cote d'Ivoire,CIV,8,-5,1967,16736.2267,No Stress
Cote d'Ivoire,CIV,8,-5,1972,13368.98163,No Stress
Cote d'Ivoire,CIV,8,-5,1977,10617.63724,No Stress
Cote d'Ivoire,CIV,8,-5,1982,8533.38119,No Stress
Cote d'Ivoire,CIV,8,-5,1987,7031.016169,No Stress
Cote d'Ivoire,CIV,8,-5,1992,5933.134867,No Stress
Cote d'Ivoire,CIV,8,-5,1997,5108.312649,No Stress
Cote d'Ivoire,CIV,8,-5,2002,4608.099545,No Stress
Cote d'Ivoire,CIV,8,-5,2007,4281.003892,No Stress
Cote d'Ivoire,CIV,8,-5,2012,3873.032674,No Stress
Cote d'Ivoire,CIV,8,-5,2013,3782.224588,No Stress
Croatia,HRV,45.1667,15.5,1962,,-
Croatia,HRV,45.1667,15.5,1967,,-
Croatia,HRV,45.1667,15.5,1972,,-
Croatia,HRV,45.1667,15.5,1977,,-
Croatia,HRV,45.1667,15.5,1982,,-
Croatia,HRV,45.1667,15.5,1987,,-
Croatia,HRV,45.1667,15.5,1992,8434.004474,No Stress
Croatia,HRV,45.1667,15.5,1997,8245.844269,No Stress
Croatia,HRV,45.1667,15.5,2002,8490.990991,No Stress
Croatia,HRV,45.1667,15.5,2007,8498.64743,No Stress
Croatia,HRV,45.1667,15.5,2012,8834.092003,No Stress
Croatia,HRV,45.1667,15.5,2013,8858.707146,No Stress
Cuba,CUB,21.5,-80,1962,5116.500378,No Stress
Cuba,CUB,21.5,-80,1967,4613.050164,No Stress
Cuba,CUB,21.5,-80,1972,4223.661724,No Stress
Cuba,CUB,21.5,-80,1977,3956.955548,No Stress
Cuba,CUB,21.5,-80,1982,3838.644415,No Stress
Cuba,CUB,21.5,-80,1987,3706.03699,No Stress
Cuba,CUB,21.5,-80,1992,3543.445458,No Stress
Cuba,CUB,21.5,-80,1997,3457.831912,No Stress
Cuba,CUB,21.5,-80,2002,3399.890743,No Stress
Cuba,CUB,21.5,-80,2007,3372.951653,No Stress
Cuba,CUB,21.5,-80,2012,3382.144036,No Stress
Cuba,CUB,21.5,-80,2013,3383.743597,No Stress
Cyprus,CYP,35,33,1962,1350.20279,Stress
Cyprus,CYP,35,33,1967,1319.118423,Stress
Cyprus,CYP,35,33,1972,1242.038217,Stress
Cyprus,CYP,35,33,1977,1172.001779,Stress
Cyprus,CYP,35,33,1982,1127.638566,Stress
Cyprus,CYP,35,33,1987,1078.271448,Stress
Cyprus,CYP,35,33,1992,974.1962881,Scarcity
Cyprus,CYP,35,33,1997,875.6832856,Scarcity
Cyprus,CYP,35,33,2002,796.0182758,Scarcity
Cyprus,CYP,35,33,2007,733.7067713,Scarcity
Cyprus,CYP,35,33,2012,690.8805538,Scarcity
Cyprus,CYP,35,33,2013,683.511426,Scarcity
Czech Republic,CZE,49.75,15.5,1962,,-
Czech Republic,CZE,49.75,15.5,1967,,-
Czech Republic,CZE,49.75,15.5,1972,,-
Czech Republic,CZE,49.75,15.5,1977,,-
Czech Republic,CZE,49.75,15.5,1982,,-
Czech Republic,CZE,49.75,15.5,1987,,-
Czech Republic,CZE,49.75,15.5,1992,,-
Czech Republic,CZE,49.75,15.5,1997,1276.187191,Stress
Czech Republic,CZE,49.75,15.5,2002,1289.605602,Stress
Czech Republic,CZE,49.75,15.5,2007,1276.844317,Stress
Czech Republic,CZE,49.75,15.5,2012,1251.095898,Stress
Czech Republic,CZE,49.75,15.5,2013,1250.680979,Stress
Denmark,DNK,56,10,1962,1290.953621,Stress
Denmark,DNK,56,10,1967,1240.860545,Stress
Denmark,DNK,56,10,1972,1202.020356,Stress
Denmark,DNK,56,10,1977,1179.148179,Stress
Denmark,DNK,56,10,1982,1172.376466,Stress
Denmark,DNK,56,10,1987,1170.269536,Stress
Denmark,DNK,56,10,1992,1160.234135,Stress
Denmark,DNK,56,10,1997,1135.290486,Stress
Denmark,DNK,56,10,2002,1116.085753,Stress
Denmark,DNK,56,10,2007,1098.611758,Stress
Denmark,DNK,56,10,2012,1073.043502,Stress
Denmark,DNK,56,10,2013,1068.579281,Stress
Djibouti,DJI,11.5,43,1962,3184.713376,No Stress
Djibouti,DJI,11.5,43,1967,2283.087648,No Stress
Djibouti,DJI,11.5,43,1972,1673.882962,Stress
Djibouti,DJI,11.5,43,1977,1080.108011,Stress
Djibouti,DJI,11.5,43,1982,778.8485503,Scarcity
Djibouti,DJI,11.5,43,1987,616.5798317,Scarcity
Djibouti,DJI,11.5,43,1992,476.6648712,Absolute Scarcity
Djibouti,DJI,11.5,43,1997,436.1118016,Absolute Scarcity
Djibouti,DJI,11.5,43,2002,402.9907285,Absolute Scarcity
Djibouti,DJI,11.5,43,2007,375.6150697,Absolute Scarcity
Djibouti,DJI,11.5,43,2012,348.9784238,Absolute Scarcity
Djibouti,DJI,11.5,43,2013,343.6693809,Absolute Scarcity
Dominica,DMA,15.4167,-61.3333,1962,,-
Dominica,DMA,15.4167,-61.3333,1967,,-
Dominica,DMA,15.4167,-61.3333,1972,,-
Dominica,DMA,15.4167,-61.3333,1977,,-
Dominica,DMA,15.4167,-61.3333,1982,,-
Dominica,DMA,15.4167,-61.3333,1987,,-
Dominica,DMA,15.4167,-61.3333,1992,,-
Dominica,DMA,15.4167,-61.3333,1997,,-
Dominica,DMA,15.4167,-61.3333,2002,,-
Dominica,DMA,15.4167,-61.3333,2007,,-
Dominica,DMA,15.4167,-61.3333,2012,,-
Dominica,DMA,15.4167,-61.3333,2013,,-
Dominican Republic,DOM,19,-70.6667,1962,5931.668869,No Stress
Dominican Republic,DOM,19,-70.6667,1967,5064.995958,No Stress
Dominican Republic,DOM,19,-70.6667,1972,4393.045349,No Stress
Dominican Republic,DOM,19,-70.6667,1977,3868.438461,No Stress
Dominican Republic,DOM,19,-70.6667,1982,3442.405684,No Stress
Dominican Republic,DOM,19,-70.6667,1987,3083.792366,No Stress
Dominican Republic,DOM,19,-70.6667,1992,2784.990387,No Stress
Dominican Republic,DOM,19,-70.6667,1997,2543.451847,No Stress
Dominican Republic,DOM,19,-70.6667,2002,2350.239126,No Stress
Dominican Republic,DOM,19,-70.6667,2007,2184.083956,No Stress
Dominican Republic,DOM,19,-70.6667,2012,2043.473239,No Stress
Dominican Republic,DOM,19,-70.6667,2013,2018.500809,No Stress
Ecuador,ECU,-2,-77.5,1962,90384.9079,No Stress
Ecuador,ECU,-2,-77.5,1967,78191.0359,No Stress
Ecuador,ECU,-2,-77.5,1972,67750.53938,No Stress
Ecuador,ECU,-2,-77.5,1977,59076.4949,No Stress
Ecuador,ECU,-2,-77.5,1982,51927.12749,No Stress
Ecuador,ECU,-2,-77.5,1987,45874.3313,No Stress
Ecuador,ECU,-2,-77.5,1992,41743.06352,No Stress
Ecuador,ECU,-2,-77.5,1997,37493.78458,No Stress
Ecuador,ECU,-2,-77.5,2002,33952.31066,No Stress
Ecuador,ECU,-2,-77.5,2007,31005.58528,No Stress
Ecuador,ECU,-2,-77.5,2012,28556.18779,No Stress
Ecuador,ECU,-2,-77.5,2013,28110.52418,No Stress
Egypt,EGY,27,30,1962,60.83004831,Absolute Scarcity
Egypt,EGY,27,30,1967,53.25629711,Absolute Scarcity
Egypt,EGY,27,30,1972,47.43654367,Absolute Scarcity
Egypt,EGY,27,30,1977,42.76177595,Absolute Scarcity
Egypt,EGY,27,30,1982,38.30489355,Absolute Scarcity
Egypt,EGY,27,30,1987,34.1058627,Absolute Scarcity
Egypt,EGY,27,30,1992,30.83738297,Absolute Scarcity
Egypt,EGY,27,30,1997,28.5288305,Absolute Scarcity
Egypt,EGY,27,30,2002,26.35319483,Absolute Scarcity
Egypt,EGY,27,30,2007,24.24909413,Absolute Scarcity
Egypt,EGY,27,30,2012,22.29878855,Absolute Scarcity
Egypt,EGY,27,30,2013,21.93613762,Absolute Scarcity
El Salvador,SLV,13.8333,-88.9167,1962,6015.591056,No Stress
El Salvador,SLV,13.8333,-88.9167,1967,5160.612808,No Stress
El Salvador,SLV,13.8333,-88.9167,1972,4507.841486,No Stress
El Salvador,SLV,13.8333,-88.9167,1977,4020.906904,No Stress
El Salvador,SLV,13.8333,-88.9167,1982,3694.32163,No Stress
El Salvador,SLV,13.8333,-88.9167,1987,3457.613939,No Stress
El Salvador,SLV,13.8333,-88.9167,1992,2836.074872,No Stress
El Salvador,SLV,13.8333,-88.9167,1997,2669.410199,No Stress
El Salvador,SLV,13.8333,-88.9167,2002,2601.397931,No Stress
El Salvador,SLV,13.8333,-88.9167,2007,2552.690271,No Stress
El Salvador,SLV,13.8333,-88.9167,2012,2481.979054,No Stress
El Salvador,SLV,13.8333,-88.9167,2013,2465.12316,No Stress
Equatorial Guinea,GNQ,2,10,1962,100798.6353,No Stress
Equatorial Guinea,GNQ,2,10,1967,92053.64603,No Stress
Equatorial Guinea,GNQ,2,10,1972,94582.59971,No Stress
Equatorial Guinea,GNQ,2,10,1977,117946.9964,No Stress
Equatorial Guinea,GNQ,2,10,1982,103678.1829,No Stress
Equatorial Guinea,GNQ,2,10,1987,76259.3051,No Stress
Equatorial Guinea,GNQ,2,10,1992,65060.99468,No Stress
Equatorial Guinea,GNQ,2,10,1997,55167.96524,No Stress
Equatorial Guinea,GNQ,2,10,2002,47152.78773,No Stress
Equatorial Guinea,GNQ,2,10,2007,40649.26253,No Stress
Equatorial Guinea,GNQ,2,10,2012,35311.88544,No Stress
Equatorial Guinea,GNQ,2,10,2013,34345.46785,No Stress
Eritrea,ERI,15,39,1962,,-
Eritrea,ERI,15,39,1967,,-
Eritrea,ERI,15,39,1972,,-
Eritrea,ERI,15,39,1977,,-
Eritrea,ERI,15,39,1982,,-
Eritrea,ERI,15,39,1987,,-
Eritrea,ERI,15,39,1992,,-
Eritrea,ERI,15,39,1997,786.4388728,Scarcity
Eritrea,ERI,15,39,2002,653.9648017,Scarcity
Eritrea,ERI,15,39,2007,537.4439091,Scarcity
Eritrea,ERI,15,39,2012,456.7012922,Absolute Scarcity
Eritrea,ERI,15,39,2013,442.1191085,Absolute Scarcity
Estonia,EST,59,26,1962,,-
Estonia,EST,59,26,1967,,-
Estonia,EST,59,26,1972,,-
Estonia,EST,59,26,1977,,-
Estonia,EST,59,26,1982,,-
Estonia,EST,59,26,1987,,-
Estonia,EST,59,26,1992,8290.440685,No Stress
Estonia,EST,59,26,1997,9081.587813,No Stress
Estonia,EST,59,26,2002,9214.485084,No Stress
Estonia,EST,59,26,2007,9480.263747,No Stress
Estonia,EST,59,26,2012,9609.161894,No Stress
Estonia,EST,59,26,2013,9643.42104,No Stress
Ethiopia,ETH,8,38,1962,,-
Ethiopia,ETH,8,38,1967,,-
Ethiopia,ETH,8,38,1972,,-
Ethiopia,ETH,8,38,1977,,-
Ethiopia,ETH,8,38,1982,,-
Ethiopia,ETH,8,38,1987,,-
Ethiopia,ETH,8,38,1992,,-
Ethiopia,ETH,8,38,1997,2013.723925,No Stress
Ethiopia,ETH,8,38,2002,1744.144222,No Stress
Ethiopia,ETH,8,38,2007,1516.64503,Stress
Ethiopia,ETH,8,38,2012,1330.006877,Stress
Ethiopia,ETH,8,38,2013,1296.482677,Stress
Faroe Islands,FRO,62,-7,1962,,-
Faroe Islands,FRO,62,-7,1967,,-
Faroe Islands,FRO,62,-7,1972,,-
Faroe Islands,FRO,62,-7,1977,,-
Faroe Islands,FRO,62,-7,1982,,-
Faroe Islands,FRO,62,-7,1987,,-
Faroe Islands,FRO,62,-7,1992,,-
Faroe Islands,FRO,62,-7,1997,,-
Faroe Islands,FRO,62,-7,2002,,-
Faroe Islands,FRO,62,-7,2007,,-
Faroe Islands,FRO,62,-7,2012,,-
Faroe Islands,FRO,62,-7,2013,,-
Fiji,FJI,-18,175,1962,67722.07147,No Stress
Fiji,FJI,-18,175,1967,58514.77011,No Stress
Fiji,FJI,-18,175,1972,52596.57597,No Stress
Fiji,FJI,-18,175,1977,47722.04541,No Stress
Fiji,FJI,-18,175,1982,42725.51364,No Stress
Fiji,FJI,-18,175,1987,39565.18485,No Stress
Fiji,FJI,-18,175,1992,38356.12758,No Stress
Fiji,FJI,-18,175,1997,35998.07338,No Stress
Fiji,FJI,-18,175,2002,34977.58617,No Stress
Fiji,FJI,-18,175,2007,34175.57267,No Stress
Fiji,FJI,-18,175,2012,32638.19503,No Stress
Fiji,FJI,-18,175,2013,32403.96566,No Stress
Finland,FIN,64,26,1962,23823.07869,No Stress
Finland,FIN,64,26,1967,23231.86004,No Stress
Finland,FIN,64,26,1972,23062.04963,No Stress
Finland,FIN,64,26,1977,22579.07,No Stress
Finland,FIN,64,26,1982,22167.28511,No Stress
Finland,FIN,64,26,1987,21694.51167,No Stress
Finland,FIN,64,26,1992,21221.77108,No Stress
Finland,FIN,64,26,1997,20817.7889,No Stress
Finland,FIN,64,26,2002,20574.557,No Stress
Finland,FIN,64,26,2007,20231.73849,No Stress
Finland,FIN,64,26,2012,19763.68178,No Stress
Finland,FIN,64,26,2013,19672.83523,No Stress
France,FRA,46,2,1962,4167.521095,No Stress
France,FRA,46,2,1967,3934.745086,No Stress
France,FRA,46,2,1972,3789.54346,No Stress
France,FRA,46,2,1977,3665.289904,No Stress
France,FRA,46,2,1982,3583.159965,No Stress
France,FRA,46,2,1987,3479.302664,No Stress
France,FRA,46,2,1992,3398.516194,No Stress
France,FRA,46,2,1997,3335.346104,No Stress
France,FRA,46,2,2002,3236.076872,No Stress
France,FRA,46,2,2007,3124.386253,No Stress
France,FRA,46,2,2012,3046.478446,No Stress
France,FRA,46,2,2013,3033.066522,No Stress
French Polynesia,PYF,-15,-140,1962,,-
French Polynesia,PYF,-15,-140,1967,,-
French Polynesia,PYF,-15,-140,1972,,-
French Polynesia,PYF,-15,-140,1977,,-
French Polynesia,PYF,-15,-140,1982,,-
French Polynesia,PYF,-15,-140,1987,,-
French Polynesia,PYF,-15,-140,1992,,-
French Polynesia,PYF,-15,-140,1997,,-
French Polynesia,PYF,-15,-140,2002,40810.99611,No Stress
French Polynesia,PYF,-15,-140,2007,38408.21014,No Stress
French Polynesia,PYF,-15,-140,2012,,-
French Polynesia,PYF,-15,-140,2013,,-
Gabon,GAB,-1,11.75,1962,321980.2571,No Stress
Gabon,GAB,-1,11.75,1967,296511.6489,No Stress
Gabon,GAB,-1,11.75,1972,267978.2349,No Stress
Gabon,GAB,-1,11.75,1977,242306.4024,No Stress
Gabon,GAB,-1,11.75,1982,214761.1633,No Stress
Gabon,GAB,-1,11.75,1987,188039.3232,No Stress
Gabon,GAB,-1,11.75,1992,164193.2555,No Stress
Gabon,GAB,-1,11.75,1997,144186.9789,No Stress
Gabon,GAB,-1,11.75,2002,127594.8831,No Stress
Gabon,GAB,-1,11.75,2007,113307.5582,No Stress
Gabon,GAB,-1,11.75,2012,100454.9876,No Stress
Gabon,GAB,-1,11.75,2013,98103.08121,No Stress
Gambia,GMB,13.4667,-16.5667,1962,7822.175869,No Stress
Gambia,GMB,13.4667,-16.5667,1967,7205.614615,No Stress
Gambia,GMB,13.4667,-16.5667,1972,6321.938391,No Stress
Gambia,GMB,13.4667,-16.5667,1977,5436.525843,No Stress
Gambia,GMB,13.4667,-16.5667,1982,4628.186892,No Stress
Gambia,GMB,13.4667,-16.5667,1987,3730.721497,No Stress
Gambia,GMB,13.4667,-16.5667,1992,3062.268161,No Stress
Gambia,GMB,13.4667,-16.5667,1997,2661.967407,No Stress
Gambia,GMB,13.4667,-16.5667,2002,2295.917782,No Stress
Gambia,GMB,13.4667,-16.5667,2007,1961.545855,No Stress
Gambia,GMB,13.4667,-16.5667,2012,1674.83147,Stress
Gambia,GMB,13.4667,-16.5667,2013,1622.248599,Stress
Georgia,GEO,42,43.5,1962,,-
Georgia,GEO,42,43.5,1967,,-
Georgia,GEO,42,43.5,1972,,-
Georgia,GEO,42,43.5,1977,,-
Georgia,GEO,42,43.5,1982,,-
Georgia,GEO,42,43.5,1987,,-
Georgia,GEO,42,43.5,1992,11927.77265,No Stress
Georgia,GEO,42,43.5,1997,12827.69883,No Stress
Georgia,GEO,42,43.5,2002,13341.74891,No Stress
Georgia,GEO,42,43.5,2007,13246.28566,No Stress
Georgia,GEO,42,43.5,2012,12944.52981,No Stress
Georgia,GEO,42,43.5,2013,12954.62649,No Stress
Germany,DEU,51,9,1962,1445.442307,Stress
Germany,DEU,51,9,1967,1390.489179,Stress
Germany,DEU,51,9,1972,1359.792921,Stress
Germany,DEU,51,9,1977,1368.989952,Stress
Germany,DEU,51,9,1982,1365.956877,Stress
Germany,DEU,51,9,1987,1374.616007,Stress
Germany,DEU,51,9,1992,1327.1384,Stress
Germany,DEU,51,9,1997,1304.324967,Stress
Germany,DEU,51,9,2002,1297.150591,Stress
Germany,DEU,51,9,2007,1300.652957,Stress
Germany,DEU,51,9,2012,1330.418465,Stress
Germany,DEU,51,9,2013,1326.689586,Stress
Ghana,GHA,8,-2,1962,4276.219506,No Stress
Ghana,GHA,8,-2,1967,3760.411406,No Stress
Ghana,GHA,8,-2,1972,3335.63158,No Stress
Ghana,GHA,8,-2,1977,2973.444491,No Stress
Ghana,GHA,8,-2,1982,2637.378018,No Stress
Ghana,GHA,8,-2,1987,2247.608244,No Stress
Ghana,GHA,8,-2,1992,1958.415028,No Stress
Ghana,GHA,8,-2,1997,1724.681519,No Stress
Ghana,GHA,8,-2,2002,1531.362068,Stress
Ghana,GHA,8,-2,2007,1345.132677,Stress
Ghana,GHA,8,-2,2012,1194.490584,Stress
Ghana,GHA,8,-2,2013,1169.676518,Stress
Greece,GRC,39,22,1962,6865.340954,No Stress
Greece,GRC,39,22,1967,6678.882112,No Stress
Greece,GRC,39,22,1972,6525.191514,No Stress
Greece,GRC,39,22,1977,6230.878321,No Stress
Greece,GRC,39,22,1982,5924.707388,No Stress
Greece,GRC,39,22,1987,5799.654921,No Stress
Greece,GRC,39,22,1992,5593.129169,No Stress
Greece,GRC,39,22,1997,5382.079383,No Stress
Greece,GRC,39,22,2002,5280.541033,No Stress
Greece,GRC,39,22,2007,5195.734982,No Stress
Greece,GRC,39,22,2012,5228.63043,No Stress
Greece,GRC,39,22,2013,5259.554956,No Stress
Greenland,GRL,72,-40,1962,,-
Greenland,GRL,72,-40,1967,,-
Greenland,GRL,72,-40,1972,,-
Greenland,GRL,72,-40,1977,,-
Greenland,GRL,72,-40,1982,,-
Greenland,GRL,72,-40,1987,,-
Greenland,GRL,72,-40,1992,,-
Greenland,GRL,72,-40,1997,,-
Greenland,GRL,72,-40,2002,10652016.46,No Stress
Greenland,GRL,72,-40,2007,10662187.25,No Stress
Greenland,GRL,72,-40,2012,,-
Greenland,GRL,72,-40,2013,,-
Grenada,GRD,12.1167,-61.6667,1962,,-
Grenada,GRD,12.1167,-61.6667,1967,,-
Grenada,GRD,12.1167,-61.6667,1972,,-
Grenada,GRD,12.1167,-61.6667,1977,,-
Grenada,GRD,12.1167,-61.6667,1982,,-
Grenada,GRD,12.1167,-61.6667,1987,,-
Grenada,GRD,12.1167,-61.6667,1992,,-
Grenada,GRD,12.1167,-61.6667,1997,,-
Grenada,GRD,12.1167,-61.6667,2002,,-
Grenada,GRD,12.1167,-61.6667,2007,,-
Grenada,GRD,12.1167,-61.6667,2012,,-
Grenada,GRD,12.1167,-61.6667,2013,,-
Guam,GUM,13.4667,144.7833,1962,,-
Guam,GUM,13.4667,144.7833,1967,,-
Guam,GUM,13.4667,144.7833,1972,,-
Guam,GUM,13.4667,144.7833,1977,,-
Guam,GUM,13.4667,144.7833,1982,,-
Guam,GUM,13.4667,144.7833,1987,,-
Guam,GUM,13.4667,144.7833,1992,,-
Guam,GUM,13.4667,144.7833,1997,,-
Guam,GUM,13.4667,144.7833,2002,,-
Guam,GUM,13.4667,144.7833,2007,,-
Guam,GUM,13.4667,144.7833,2012,,-
Guam,GUM,13.4667,144.7833,2013,,-
Guatemala,GTM,15.5,-90.25,1962,24993.40261,No Stress
Guatemala,GTM,15.5,-90.25,1967,21856.6154,No Stress
Guatemala,GTM,15.5,-90.25,1972,19093.1956,No Stress
Guatemala,GTM,15.5,-90.25,1977,16774.81713,No Stress
Guatemala,GTM,15.5,-90.25,1982,14841.53401,No Stress
Guatemala,GTM,15.5,-90.25,1987,13158.10085,No Stress
Guatemala,GTM,15.5,-90.25,1992,11725.65196,No Stress
Guatemala,GTM,15.5,-90.25,1997,10450.12477,No Stress
Guatemala,GTM,15.5,-90.25,2002,9281.185762,No Stress
Guatemala,GTM,15.5,-90.25,2007,8199.471825,No Stress
Guatemala,GTM,15.5,-90.25,2012,7240.020126,No Stress
Guatemala,GTM,15.5,-90.25,2013,7059.64358,No Stress
Guinea,GIN,11,-10,1962,61252.2397,No Stress
Guinea,GIN,11,-10,1967,56247.64494,No Stress
Guinea,GIN,11,-10,1972,52735.65019,No Stress
Guinea,GIN,11,-10,1977,51560.20966,No Stress
Guinea,GIN,11,-10,1982,48356.34432,No Stress
Guinea,GIN,11,-10,1987,42140.05078,No Stress
Guinea,GIN,11,-10,1992,33559.82752,No Stress
Guinea,GIN,11,-10,1997,27240.47481,No Stress
Guinea,GIN,11,-10,2002,24984.11408,No Stress
Guinea,GIN,11,-10,2007,22494.35078,No Stress
Guinea,GIN,11,-10,2012,19735.79706,No Stress
Guinea,GIN,11,-10,2013,19241.9211,No Stress
Guinea-Bissau,GNB,12,-15,1962,24707.67729,No Stress
Guinea-Bissau,GNB,12,-15,1967,24106.58728,No Stress
Guinea-Bissau,GNB,12,-15,1972,22258.17536,No Stress
Guinea-Bissau,GNB,12,-15,1977,20082.16114,No Stress
Guinea-Bissau,GNB,12,-15,1982,18839.08828,No Stress
Guinea-Bissau,GNB,12,-15,1987,16809.97168,No Stress
Guinea-Bissau,GNB,12,-15,1992,15027.83437,No Stress
Guinea-Bissau,GNB,12,-15,1997,13426.51334,No Stress
Guinea-Bissau,GNB,12,-15,2002,12022.40074,No Stress
Guinea-Bissau,GNB,12,-15,2007,10779.22332,No Stress
Guinea-Bissau,GNB,12,-15,2012,9617.939381,No Stress
Guinea-Bissau,GNB,12,-15,2013,9388.266427,No Stress
Guyana,GUY,5,-59,1962,407325.0911,No Stress
Guyana,GUY,5,-59,1967,356608.5784,No Stress
Guyana,GUY,5,-59,1972,327491.9282,No Stress
Guyana,GUY,5,-59,1977,316045.264,No Stress
Guyana,GUY,5,-59,1982,312339.6181,No Stress
Guyana,GUY,5,-59,1987,326213.9287,No Stress
Guyana,GUY,5,-59,1992,333329.645,No Stress
Guyana,GUY,5,-59,1997,328311.4845,No Stress
Guyana,GUY,5,-59,2002,321064.0676,No Stress
Guyana,GUY,5,-59,2007,312821.6644,No Stress
Guyana,GUY,5,-59,2012,303004.0145,No Stress
Guyana,GUY,5,-59,2013,301395.8002,No Stress
Haiti,HTI,19,-72.4167,1962,3231.43428,No Stress
Haiti,HTI,19,-72.4167,1967,2923.688801,No Stress
Haiti,HTI,19,-72.4167,1972,2665.5794,No Stress
Haiti,HTI,19,-72.4167,1977,2434.260922,No Stress
Haiti,HTI,19,-72.4167,1982,2183.299854,No Stress
Haiti,HTI,19,-72.4167,1987,1948.33775,No Stress
Haiti,HTI,19,-72.4167,1992,1758.140895,No Stress
Haiti,HTI,19,-72.4167,1997,1598.99277,Stress
Haiti,HTI,19,-72.4167,2002,1468.457786,Stress
Haiti,HTI,19,-72.4167,2007,1367.499591,Stress
Haiti,HTI,19,-72.4167,2012,1278.778035,Stress
Haiti,HTI,19,-72.4167,2013,1260.969147,Stress
